,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets count,User
896,0.6124,Fri Aug 03 22:34:08 +0000 2018,0.76,0.0,0.24,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",96,CBS
897,0.9098,Tue Jul 31 21:02:33 +0000 2018,0.549,0.0,0.451,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Celebrate #NationalAvocadoDay with @letsmakeadeal. 🥑 Relive this #LMAD moment when an avocado wins one amazing deal! https://t.co/QS8GLajWU5,97,CBS
898,0.34,Sat Jul 28 16:43:56 +0000 2018,0.876,0.0,0.124,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Housewives. PTA moms. School volunteers. Starting TONIGHT, hear the stories of seemingly innocent women who put it… https://t.co/5TA15OiTuh",98,CBS
899,0.75,Wed Jul 25 17:25:36 +0000 2018,0.727,0.0,0.273,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is one allowance that can’t be beat! Kids are winning big this week on @PriceIsRight. 🎉
 https://t.co/lncKu9XvNo",99,CBS
900,0.0,Mon Sep 17 00:16:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Time Magazine to Be Sold to the Salesforce Billionaire Marc Benioff https://t.co/6kWijEoAlt,0,nytimes
901,-0.2023,Mon Sep 17 00:00:59 +0000 2018,0.37,0.352,0.278,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Myanmar’s Assault on a Truthful Press https://t.co/e1IpfjIzl4,1,nytimes
902,0.0,Sun Sep 16 23:55:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",‘Trump Derangement Syndrome’ is a Myth https://t.co/hiR09LilEo,2,nytimes
903,0.6808,Sun Sep 16 23:55:09 +0000 2018,0.728,0.0,0.272,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Good news for anyone who doesn't have the time or desire to linger in the gym https://t.co/y9dSEIyI5m,3,nytimes
904,-0.765,Sun Sep 16 23:38:38 +0000 2018,0.602,0.398,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As Trump’s Trade War Mounts, China’s Wall Street Allies Lose Clout https://t.co/cn4KOzyd85",4,nytimes
905,0.4871,Sun Sep 16 23:32:24 +0000 2018,0.869,0.0,0.131,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What's the purpose of art? And who is it for? You'll find some powerful, uplifting and inventive answers to those q… https://t.co/wpqjFl8MQB",5,nytimes
906,0.0,Sun Sep 16 23:14:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",48 Hours: The Rodarte Sisters’ Dramatic Return to New York https://t.co/mK1Wb0qLgv,6,nytimes
907,0.5994,Sun Sep 16 23:03:00 +0000 2018,0.755,0.0,0.245,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @tmagazine: The man who made wildly imaginative, gloriously disobedient buildings https://t.co/XUtlseK3Go https://t.co/I4LqGAz6R1",7,nytimes
908,0.0,Sun Sep 16 22:46:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","N.F.L. Week 2 Live: Scores, Highlights and Analysis https://t.co/f821ApSSS4",8,nytimes
909,0.0,Sun Sep 16 22:45:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytopinion: “We need to turn the House and Senate as a check on Donald Trump and his runaway presidency,” says Seth Klarman, who is con…",9,nytimes
910,0.6369,Sun Sep 16 22:30:05 +0000 2018,0.84,0.0,0.16,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Anyone who has ever taken a cab or the ""L"" from Chicago's Loop to O'Hare would love an alternative that takes 12 mi… https://t.co/onvEZBZlnj",10,nytimes
911,0.4215,Sun Sep 16 22:15:08 +0000 2018,0.882,0.0,0.118,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In one night, the all-volunteer Cajun Navy rescued 155 people and at least a couple of cats from homes in areas flo… https://t.co/8bCOwMPzrU",11,nytimes
912,0.0,Sun Sep 16 22:00:14 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",There is something different about the Democratic candidates and message aimed at union votes this time around. Cal… https://t.co/13X1Y7jG5Q,12,nytimes
913,0.0,Sun Sep 16 21:45:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Mennonites in Belize live apart from the larger community, forgoing most elements of modern technology. But some bi… https://t.co/3WCQ97lLcx",13,nytimes
914,0.5267,Sun Sep 16 21:30:04 +0000 2018,0.804,0.0,0.196,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",7 years after @sweden began giving ordinary Swedes the chance to be the more-or-less official voice of the nation o… https://t.co/R6KsDHKAEA,14,nytimes
915,0.0,Sun Sep 16 21:15:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Jagdish Patel came to the U.S. from India in 1968 and eventually sponsored his wife and 6 siblings. Their descendan… https://t.co/XH2taj4Vrd,15,nytimes
916,0.0,Sun Sep 16 21:00:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Noodle kugel? Chocolate babka? Break your Yom Kippur fast with these recipes. https://t.co/UWVsUkNOVd,16,nytimes
917,0.0,Sun Sep 16 20:44:26 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hear the story of how one family found out they were on their own during Hurricane Harvey https://t.co/PUIi5Hczy5,17,nytimes
918,-0.3818,Sun Sep 16 20:40:52 +0000 2018,0.88,0.12,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And even when the floodwaters began to recede, Wayne Dailey was still pleading with emergency services to send some… https://t.co/ujY2YoG44Z",18,nytimes
919,0.5106,Sun Sep 16 20:37:07 +0000 2018,0.87,0.0,0.13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","He saw a helicopter with a rescue line and climbed to his roof. “The rescuer, he was leaned out over the side of th… https://t.co/P5cgWZqwny",19,nytimes
920,0.0,Sun Sep 16 20:34:30 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“I’m really, really, really, really needing her to get her to a hospital ASAP,"" he said on his third 911 call. The… https://t.co/3OLRnQ4CDT",20,nytimes
921,0.0,Sun Sep 16 20:30:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As the streets flooded around him during Hurricane Harvey, Wayne Dailey called 911 four times in 21 hours. His wife… https://t.co/uVzJdzY8u9",21,nytimes
922,-0.7184,Sun Sep 16 20:15:07 +0000 2018,0.75,0.25,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Brazil's loss of its National Museum of History isn't just about a building, or even the destruction of unique and… https://t.co/l9nrewpoI0",22,nytimes
923,0.0,Sun Sep 16 20:00:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""The Predator"" comes in first in domestic ticket sales, despite controversy involving an actor in a small role who… https://t.co/fdzq7ii3FR",23,nytimes
924,0.4215,Sun Sep 16 19:47:59 +0000 2018,0.891,0.0,0.109,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @NYTSports: Meet Bert Mayländer: The F1’s safety car driver who's often deployed in front of racecars to set the pace—usually after an a…,24,nytimes
925,-0.2732,Sun Sep 16 19:29:58 +0000 2018,0.632,0.225,0.142,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A woman who accuses Supreme Court nominee Brett M. Kavanaugh of sexually assaulting her when both were high school… https://t.co/29KeZQ0vgQ,25,nytimes
926,-0.1154,Sun Sep 16 19:25:04 +0000 2018,0.935,0.065,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Walmart used to set off protests whenever it tried to build a store in New York City. But its expansion there throu… https://t.co/MEjeuzBcaL,26,nytimes
927,0.34,Sun Sep 16 19:10:05 +0000 2018,0.876,0.0,0.124,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Reporter @nytDeniseGrady unexpectedly played a small role in saving one patient's life as she reported on a team of… https://t.co/f0XOiB5LfF,27,nytimes
928,0.0,Sun Sep 16 18:57:55 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @wirecutter: The quality of the frame, suspension, cushioning, and upholstery are what separate a sofa that will last 10 to 20 years fro…",28,nytimes
929,0.3565,Sun Sep 16 18:40:04 +0000 2018,0.829,0.053,0.118,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTNational: Freed slaves became owners of vast flood-prone lands that white landowners didn't want. Decades later, they were driven of…",29,nytimes
930,0.0,Sun Sep 16 18:25:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Rwanda, untreated strep throat can evolve into a life-threatening heart condition. A team of doctors travels the… https://t.co/xbrAY82LEo",30,nytimes
931,0.3612,Sun Sep 16 18:10:06 +0000 2018,0.884,0.0,0.116,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Black Panther,"" ""A Star Is Born,"" ""The Favourite,"" ""First Man"" — now that the fall film festivals have wrapped, ou… https://t.co/bR3bcZT5mk",31,nytimes
932,0.2732,Sun Sep 16 17:55:04 +0000 2018,0.806,0.077,0.117,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTmag: First, Vanessa Prager made a painting of Maya Rudolph. 
Then parts of the painting were cut out (the face, a hand, a leg) for t…",32,nytimes
933,-0.2732,Sun Sep 16 17:41:28 +0000 2018,0.877,0.123,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A new study of finds a correlation between eating full-fat dairy and a reduced risk of cardiovascular disease https://t.co/DU9Mo7QKFy,33,nytimes
934,0.0,Sun Sep 16 17:22:04 +0000 2018,0.787,0.106,0.106,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","There has been another huge misinformation campaign online before an election, this time in Macedonia, and the U.S.… https://t.co/djkgdmGPe6",34,nytimes
935,-0.802,Sun Sep 16 17:10:05 +0000 2018,0.702,0.298,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After a series of explosions and fires that killed one and injured more than 20, Massachusetts authorities say thou… https://t.co/afhdyMGPpZ",35,nytimes
936,-0.4215,Sun Sep 16 16:55:06 +0000 2018,0.872,0.128,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","2 hours, 1 minute, 39 seconds: Eliud Kipchoge of Kenya broke the world record for the marathon by more than a minute https://t.co/hLIKLzbaNS",36,nytimes
937,0.0772,Sun Sep 16 16:40:03 +0000 2018,0.718,0.135,0.147,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What involves a headless goat, galloping horses and some very brave athletes? ""This is the most dangerous game in t… https://t.co/Q7SGCCU8Os",37,nytimes
938,0.0,Sun Sep 16 16:25:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Geoffrey Wawro writes, ""Through what Senator [Henry Cabot] Lodge called the 'unguarded gates of America… https://t.co/eCHe8YNXee",38,nytimes
939,0.0772,Sun Sep 16 16:10:06 +0000 2018,0.936,0.0,0.064,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Molly Kelly fended off a challenge from the left this week to become the Democratic nominee for New Hampshire's gov… https://t.co/SSYinyRJ2q,39,nytimes
940,-0.7506,Sun Sep 16 15:55:03 +0000 2018,0.701,0.299,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Rwanda releases opposition leader Victoire Ingabire Umuhoza from prison, 8 years after she was arrested following h… https://t.co/If4d7zrUYM",40,nytimes
941,0.0,Sun Sep 16 15:48:48 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @UpshotNYT: We're polling in a key South Florida district right now. Carlos Curbelo, the Republican incumbent, has tried to distance him…",41,nytimes
942,-0.4939,Sun Sep 16 15:40:05 +0000 2018,0.69,0.203,0.108,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Even if Typhoon Mangkhut didn’t kill thousands like Typhoon Haiyan did, villages in the Philippines face widespread… https://t.co/LIttaN9Lyx",42,nytimes
943,0.7717,Sun Sep 16 15:24:02 +0000 2018,0.627,0.07,0.303,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",“God Friended Me” is the latest in a line of shows about reluctant heroes who help people at the behest of a higher… https://t.co/ZBemeG9OGk,43,nytimes
944,-0.4215,Sun Sep 16 15:08:38 +0000 2018,0.859,0.141,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Dozens are buried after a landslide in the Philippines crushed a church and a miners' dormitory where people were s… https://t.co/hBBUcBb40d,44,nytimes
945,0.4939,Sun Sep 16 14:53:50 +0000 2018,0.862,0.0,0.138,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For unions, the fall election provides a test of political strength after years of decline, and of the power of eco… https://t.co/0o4EflBBbb",45,nytimes
946,-0.8225,Sun Sep 16 14:35:02 +0000 2018,0.714,0.286,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A border patrol agent was arrested in connection with killings of 4 women in Texas. “We consider this man to be a s… https://t.co/xWd29RVv6r,46,nytimes
947,-0.5574,Sun Sep 16 14:20:06 +0000 2018,0.796,0.204,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Unlike those in the path of Hurricane Florence, those in Lawrence, Mass., had no warning when scores of explosions… https://t.co/Q2vuoDC8aH",47,nytimes
948,0.3818,Sun Sep 16 14:04:34 +0000 2018,0.88,0.0,0.12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“She never ever said, ‘Why is this happening to me?’ She always wanted to protect other people"": Evelyn Rodriguez,… https://t.co/8Gba7yN4GM",48,nytimes
949,-0.8402,Sun Sep 16 13:46:13 +0000 2018,0.692,0.308,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Breaking News: At least 14 people are dead and rivers are rising fast as Tropical Depression Florence continues to… https://t.co/v8qmZ4y94N,49,nytimes
950,0.09,Sun Sep 16 13:41:12 +0000 2018,0.729,0.105,0.166,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Shannon Purser became a fan favorite after her ""Stranger Things"" character died. But that untimely exit was just th… https://t.co/XcOYoggvQE",50,nytimes
951,-0.3818,Sun Sep 16 13:23:19 +0000 2018,0.752,0.154,0.094,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","10 years after the financial crisis, getting ahead by going to work every day seems quaint, like using the phone bo… https://t.co/nV29I85Jpn",51,nytimes
952,-0.8225,Sun Sep 16 13:07:10 +0000 2018,0.542,0.458,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tropical Depression Florence Updates: Rivers Swell as Death Toll Rises https://t.co/6jfBtxEC6W,52,nytimes
953,0.4939,Sun Sep 16 13:00:12 +0000 2018,0.814,0.0,0.186,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Maple syrup gives an autumnal feel and subtler sweetness to traditionally sugary monkey bread… https://t.co/qzJi0IUh5X,53,nytimes
954,0.0,Sun Sep 16 12:30:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The racial profiling of black people by white officers put new phrases in the American vocabulary — driving while b… https://t.co/f41hzNF0Zg,54,nytimes
955,0.25,Sun Sep 16 12:25:16 +0000 2018,0.8,0.0,0.2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Boy Named Chance in a Land Without Heart Surgeons https://t.co/pkjkbyRmks,55,nytimes
956,-0.4588,Sun Sep 16 12:09:24 +0000 2018,0.75,0.25,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trilobites: Watch Plants Light Up When They Get Attacked https://t.co/BRCEZKGnmP,56,nytimes
957,0.7003,Sun Sep 16 12:00:11 +0000 2018,0.746,0.0,0.254,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Self-inflicted wounds have helped push President Trump’s approval ratings below 40% and the fortunes of his party d… https://t.co/Yp64RMe0Ys,57,nytimes
958,-0.3716,Sun Sep 16 11:30:02 +0000 2018,0.887,0.113,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The global financial crisis is fading into history. But the roots of the next one might already be taking hold. https://t.co/tdANOKZYBL,58,nytimes
959,0.508,Sun Sep 16 11:00:04 +0000 2018,0.752,0.0,0.248,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Defense secretary Jim Mattis has been careful to not criticize Trump outright. Pentagon officials said Mattis had b… https://t.co/o5REG5JrHv,59,nytimes
960,0.2732,Sun Sep 16 10:39:18 +0000 2018,0.792,0.0,0.208,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",‘BoJack Horseman’ Creator Talks About Hollywood and Forgiveness https://t.co/4OwKKR7k4X,60,nytimes
961,0.0,Sun Sep 16 10:30:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How a Ukrainian hairdresser became a front for Paul Manafort https://t.co/BNEhuo95HQ https://t.co/wOJmzBUfiO,61,nytimes
962,-0.5106,Sun Sep 16 10:00:07 +0000 2018,0.852,0.148,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Boris Johnson, master at sparking outrage and then asking what all the fuss is about, draws attention and undermine… https://t.co/YDdwL7rzzp",62,nytimes
963,0.34,Sun Sep 16 09:36:59 +0000 2018,0.772,0.065,0.163,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you want to help those affected by Typhoon Mangkhut, we offer some guidance, and a list of a few of the organiza… https://t.co/rWosAbSfT5",63,nytimes
964,0.0,Sun Sep 16 09:28:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Authorities in the Philippines said that landslides had buried at least two buildings where people were sheltering,… https://t.co/u5ZGlwBehV",64,nytimes
